timestamp, cylinder_number,customer,job_number,grain_screened,ink_color,proof_on_ctd_ink,blade_mfg,cylinder_division,paper_type,ink_type,direct_steam,solvent_type,type_on_cylinder,press_type,press,unit_number,cylinder_size,paper_mil_location,plating_tank,proof_cut,viscosity,caliper,ink_temperature,humify,roughness,blade_pressure,varnish_pct,press_speed,ink_pct,solvent_pct,ESA_Voltage,ESA_Amperage,wax,hardener,roller_durometer,current_density,anode_spac_ratio,chrome_content,band_type,missing_cells_in_row
19910627,X820,WARDS,37502,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,824,2,TABLOID,CANADIAN,1910.0,?,66.0,0.2,15.0,82.0,0.8125,30.0,7.0,1900.0,58.1,34.9,5.0,0.0,2.5,0.9,30.0,40.0,103.125,100.0,band,1
19910626,I343,MASSEY,37938,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,816,9,CATALOG,NorthUS,1910.0,45.0,65.0,0.3,16.3,78.0,0.75,32.0,3.4,1700.0,56.8,39.8,4.0,0.0,2.5,1.0,34.0,40.0,106.45,100.0,band,0
19910622,R2,SHEPLERS,35528,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,2,SPIEGEL,NorthUS,1910.0,40.0,68.0,0.3,14.0,88.0,0.75,32.0,0.0,1742.0,60.0,40.0,3.0,0.0,2.5,1.0,40.0,40.0,103.125,100.0,band,0
19910619,X760,WARDS,37199,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,Motter94,824,9,TABLOID,CANADIAN,1910.0,40.0,64.0,0.2,16.5,82.0,0.5625,30.0,2.3,1900.0,57.5,40.2,0.0,0.0,1.3,0.8,30.0,40.0,106.45,100.0,band,0
19910618,I383,CHILDCRAFT,37003,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,COVER,NO,LINE,YES,WoodHoe70,815,2,CATALOG,NorthUS,1910.0,40.0,65.0,0.267,16.2,79.0,0.625,30.0,0.0,1500.0,62.5,37.5,4.0,0.0,2.5,1.0,38.0,40.0,106.45,100.0,band,0
19910617,T176,HANOVERHOUSE,37990,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,1,CATALOG,NorthUS,1910.0,50.0,66.0,0.233,16.0,87.0,1.0,?,11.1,1530.0,55.6,33.3,0.0,0.0,2.5,1.0,34.0,40.0,100.0,100.0,band,1
19910609,Y255,KMART,37365,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,815,9,TABLOID,NorthUS,1911.0,35.0,62.0,0.4,14.5,94.0,1.0,35.0,0.0,1900.0,63.3,36.7,0.0,0.0,2.5,1.0,35.0,40.0,106.89,100.0,band,0
19910609,X253,ECKERD,35460,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,824,2,TABLOID,CANADIAN,1910.0,40.0,62.0,?,16.0,80.0,0.8125,40.0,0.0,2250.0,62.5,37.5,0.0,0.0,2.5,0.7,30.0,40.0,110.0,100.0,band,1
19910607,AA11,KMART,37365,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,Motter94,827,9,TABLOID,NorthUS,1910.0,42.5,58.0,0.4,15.0,76.0,1.0,20.0,5.4,2000.0,54.3,40.2,0.0,0.0,2.5,1.0,35.0,40.0,103.33,100.0,band,0
19910707,M362,MODMAT,47204,YES,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,9,CATALOG,NorthUS,1910.0,50.0,64.0,0.233,18.0,64.0,1.0,?,0.0,1300.0,62.5,37.5,0.0,0.0,3.0,1.0,40.0,40.0,106.45,100.0,band,1
19910707,F26,MODMAT,47204,YES,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,10,CATALOG,?,1910.0,50.0,64.0,0.2,16.0,86.0,0.75,?,0.0,1300.0,58.8,41.1,0.0,0.0,2.5,1.0,40.0,40.0,106.45,100.0,band,2
19910629,I820,MASSEY,37938,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,2,CATALOG,CANADIAN,1910.0,60.0,66.0,0.2,14.5,85.0,0.25,?,0.0,?,62.2,37.8,0.0,0.0,2.5,1.0,34.0,40.0,106.45,100.0,band,2
19910706,X367,WARDS,37505,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,824,9,TABLOID,CANADIAN,1910.0,40.0,64.0,0.233,15.4,88.0,0.5625,24.0,4.4,1835.0,55.5,40.0,2.0,0.0,2.0,1.3,30.0,40.0,106.45,100.0,noband,0
19910706,X793,WARDS,37505,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,824,2,TABLOID,CANADIAN,1910.0,40.0,64.0,0.2,16.0,76.0,0.8125,23.0,4.8,1835.0,59.5,35.7,3.0,0.0,2.0,0.7,30.0,40.0,106.45,100.0,noband,0
19900514,F679,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,9,CATALOG,NorthUS,1910.0,47.5,63.0,0.3,16.4,84.0,0.5,27.0,20.7,1800.0,41.3,38.0,5.0,0.0,2.6,0.3,40.0,33.0,96.7,100.0,band,0
19900509,F242,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,WoodHoe70,816,9,CATALOG,NorthUS,1910.0,50.0,50.0,0.3,14.5,84.0,0.25,24.0,20.7,1500.0,41.3,38.0,0.0,0.0,3.0,0.6,40.0,33.0,103.3,100.0,band,0
19900511,M260,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,1,CATALOG,NorthUS,1910.0,50.0,48.0,0.233,13.0,80.0,1.0,?,18.9,1700.0,47.2,34.0,0.0,0.0,2.7,0.6,40.0,33.0,100.0,100.0,band,1
19900518,I331,AUSTADS,34402,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,WoodHoe70,815,9,CATALOG,NorthUS,1911.0,52.0,54.0,0.5,16.0,82.0,0.875,22.0,15.8,900.0,49.5,34.7,0.0,0.0,2.5,1.0,50.0,40.0,96.7,100.0,band,0
19900414,O21,TARGET,34545,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,827,2,SPIEGEL,CANADIAN,1910.0,40.0,41.0,0.233,14.0,79.0,0.75,20.0,0.0,1530.0,61.7,38.3,5.0,0.0,3.1,1.8,33.0,33.0,96.9,100.0,noband,0
19900418,J68,WARDS,36053,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,9,TABLOID,CANADIAN,1910.0,45.0,42.0,0.233,15.0,76.0,0.75,30.0,0.0,2220.0,58.8,41.2,0.0,0.0,2.5,1.0,30.0,35.0,100.0,100.0,noband,0
19900418,J42,WARDS,36053,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,2,TABLOID,CANADIAN,1910.0,45.0,42.0,0.233,16.0,84.0,0.625,28.0,0.0,2220.0,54.3,45.7,0.0,0.0,2.5,1.0,30.0,35.0,100.0,100.0,noband,0
19900606,F331,NATLWILDLIFE,36859,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Albert70,802,7,CATALOG,NorthUS,1911.0,55.0,54.0,0.267,15.0,70.0,0.625,60.0,3.4,1600.0,56.8,39.8,0.0,0.0,1.0,0.4,45.0,40.0,103.3,100.0,noband,0
19900606,F571,NATLWILDLIFE,36859,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,COVER,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1911.0,57.5,54.0,0.267,15.5,80.0,0.625,55.0,0.0,1600.0,62.5,37.5,0.0,0.0,3.0,0.5,45.0,40.0,103.3,100.0,noband,0
19900507,M93,MODMAT,47103,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,9,CATALOG,NorthUS,1910.0,40.0,54.0,0.233,15.59,89.0,1.0,?,1.2,1700.0,58.1,40.7,0.0,0.0,2.5,0.6,40.0,33.0,103.3,100.0,noband,1
19900409,G467,ECKERD,34683,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,2,TABLOID,NorthUS,1910.0,40.0,38.0,0.3,16.0,92.0,0.625,25.0,1.1,1900.0,53.8,45.2,0.0,0.0,2.5,1.0,30.0,33.0,100.0,100.0,noband,0
19900524,F227,JAMESWAY,36648,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,815,1,CATALOG,CANADIAN,1911.0,50.0,60.0,0.3,14.0,75.0,0.625,33.0,0.0,2000.0,65.2,34.8,0.0,0.0,0.0,0.0,35.0,40.0,96.9,100.0,band,0
19900425,G496,BURDINES,34664,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,WoodHoe70,816,9,TABLOID,NorthUS,1910.0,45.0,49.0,0.2,16.0,72.0,0.375,38.0,15.0,1650.0,50.0,35.0,0.0,0.0,2.5,0.2,38.0,33.0,96.9,100.0,band,0
19900418,F329,EXXON,36858,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,5,CATALOG,NorthUS,1910.0,60.0,43.0,0.36700000000000005,15.0,94.0,1.0,?,9.5,1500.0,52.6,37.9,0.0,4.0,2.5,1.0,40.0,35.0,100.0,100.0,band,1
19900409,X203,TVGUIDE,25416,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,7,TABLOID,NorthUS,1911.0,47.5,41.0,0.33299999999999996,18.0,74.0,0.5,30.0,17.7,1900.0,44.2,38.1,2.0,0.0,2.5,1.0,40.0,33.0,100.0,100.0,band,0
19900417,T313,EXXON,36858,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Albert70,802,2,CATALOG,NorthUS,1910.0,47.5,52.0,0.267,14.3,98.0,0.75,55.0,11.7,1600.0,53.2,35.1,0.0,0.0,3.0,1.0,40.0,33.0,100.0,100.0,band,0
19900606,R4,TARGET,34546,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,816,9,SPIEGEL,CANADIAN,1911.0,37.5,54.0,0.3,14.5,80.0,1.0,20.0,10.9,2400.0,54.3,34.8,0.0,0.0,2.5,0.4,30.0,40.0,103.3,100.0,noband,0
19900606,R15,TARGET,34546,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,816,2,SPIEGEL,CANADIAN,1911.0,52.5,54.0,0.267,14.6,82.0,?,32.0,10.5,2400.0,52.6,36.8,0.0,0.0,2.5,0.5,30.0,40.0,100.0,100.0,noband,1
19900517,X400,WARDS,36054,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,2,TABLOID,CANADIAN,1910.0,45.0,55.0,0.3,15.0,75.0,0.75,25.0,0.0,2300.0,59.8,40.2,0.0,0.0,2.0,2.3,30.0,33.0,96.6,100.0,noband,0
19900426,O6,TARGET,34545,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,NO,Motter94,827,9,TABLOID,CANADIAN,1910.0,40.0,48.0,0.3,15.0,82.0,1.0,35.0,0.0,1720.0,59.3,40.7,0.0,0.0,1.5,1.5,32.0,33.0,100.0,100.0,noband,0
19900426,O14,TARGET,34545,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,NO,Motter94,827,2,TABLOID,CANADIAN,1910.0,40.0,48.0,0.33299999999999996,15.0,75.0,1.0,30.0,0.0,1720.0,61.7,38.3,0.0,0.0,2.5,3.0,33.0,33.0,103.2,100.0,noband,0
19900505,T244,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1910.0,50.0,52.0,0.2,14.0,80.0,0.75,60.0,4.4,1700.0,54.9,40.7,0.0,0.0,2.5,1.0,40.0,33.0,100.0,100.0,band,0
19900507,M260,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,1,CATALOG,NorthUS,1910.0,55.0,54.0,0.233,13.23,79.0,1.0,?,18.9,1700.0,47.2,34.0,0.0,0.0,2.0,0.6,40.0,33.0,100.0,100.0,noband,1
19900507,T383,MODMAT,47103,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,10,CATALOG,NorthUS,1910.0,40.0,54.0,0.267,14.42,87.0,1.0,?,4.5,1700.0,56.2,39.3,0.0,0.0,2.5,1.0,40.0,33.0,96.8,100.0,noband,1
19900507,T78,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Albert70,802,2,CATALOG,NorthUS,1910.0,72.5,54.0,0.2,14.5,82.0,0.75,50.0,2.2,1900.0,56.7,41.6,0.0,0.0,3.0,0.9,40.0,33.0,100.0,100.0,noband,0
19900507,M4,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,5,CATALOG,NorthUS,1910.0,47.5,54.0,0.2,16.08,69.0,1.0,?,3.3,1700.0,55.5,41.1,0.0,0.0,2.5,0.9,40.0,30.0,103.3,100.0,noband,1
19900510,F672,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,2,CATALOG,NorthUS,1910.0,60.0,50.0,0.3,15.0,72.0,0.75,30.0,15.9,1700.0,44.2,39.8,1.0,0.0,3.0,0.5,40.0,33.0,100.0,100.0,band,0
19900517,X776,TOYSRUS,34752,NO,KEY,NO,BENTON,GALLATIN,COATED,COATED,YES,LINE,YES,Motter94,824,9,TABLOID,CANADIAN,1910.0,50.0,48.0,0.33299999999999996,15.8,70.0,?,30.0,0.0,1900.0,58.8,41.2,5.0,0.0,2.5,1.2,30.0,33.0,100.0,100.0,noband,1
19900517,X713,TOYSRUS,34752,NO,KEY,NO,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,2,TABLOID,NorthUS,1910.0,50.0,48.0,0.233,15.5,68.0,0.8125,30.0,0.0,1900.0,57.4,42.6,10.0,0.0,1.5,1.0,30.0,33.0,100.0,100.0,noband,0
19900507,M432,HOMESHOPPING,36928,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,9,CATALOG,CANADIAN,1910.0,40.0,54.0,0.233,15.0,80.0,0.75,28.0,0.0,1800.0,58.8,41.2,0.0,0.0,2.5,1.2,30.0,33.0,100.0,100.0,noband,0
19900507,M257,HOMESHOPPING,36928,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,2,CATALOG,CANADIAN,1910.0,40.0,54.0,0.3,15.0,88.0,0.75,28.0,0.0,1800.0,58.8,41.2,0.0,0.0,2.5,1.2,30.0,33.0,100.0,100.0,noband,0
19900606,X138,TVGUIDE,25424,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,7,TABLOID,NorthUS,1911.0,40.0,54.0,0.33299999999999996,14.1,80.0,?,20.0,24.8,1850.0,41.3,33.9,3.0,0.0,2.5,0.8,40.0,40.0,103.3,100.0,noband,1
19900603,F670,NTLWILDLIFE,36859,YES,KeY,YES,BENTON,GALLATIN,UNCOATED,COVER,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,?,50.0,65.0,?,17.0,100.0,0.625,52.0,5.6,1650.0,55.5,38.9,0.0,0.0,3.0,0.6,45.0,?,?,100.0,band,4
19900617,X787,HANOVERHOUSE,34093,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,COVER,NO,LINE,NO,Motter94,821,7,TABLOID,NorthUS,1910.0,52.5,62.0,0.433,14.5,95.0,0.75,20.0,0.0,1950.0,58.8,41.2,0.0,0.0,2.0,1.0,38.0,35.0,100.0,100.0,band,0
19900602,F590,NATLWILDLIFE,36859,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1910.0,50.0,56.0,0.2,14.3,105.0,0.75,70.0,0.0,1600.0,55.5,44.5,0.0,0.0,3.0,1.0,45.0,35.0,100.0,100.0,band,0
19900608,F19,JAMESWAY,36649,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,?,Motter70,813,6,CATALOG,SCANDANAVIAN,1911.0,47.5,62.0,0.33299999999999996,15.0,84.0,?,?,5.6,?,56.2,38.2,0.0,0.0,2.5,1.0,35.0,40.0,96.7,100.0,noband,4
19900608,F89,JAMESWAY,36649,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,?,Motter70,813,1,CATALOG,SCANDANAVIAN,1911.0,47.5,62.0,?,15.0,80.0,?,?,5.6,?,56.2,38.2,0.0,0.0,2.5,1.0,35.0,40.0,96.9,100.0,noband,5
19900615,R17,TARGET,34547,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,9,SPIEGEL,CANADIAN,1910.0,30.0,58.0,0.433,15.9,81.0,0.625,30.0,0.0,2150.0,62.5,37.5,10.0,0.0,2.5,1.0,30.0,35.0,90.0,100.0,noband,0
19900615,R29,TARGET,34547,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,2,SPIEGEL,CANADIAN,1910.0,30.0,58.0,0.33299999999999996,16.3,78.0,0.625,30.0,0.0,2150.0,58.8,41.2,10.0,0.0,2.5,1.0,30.0,35.0,90.0,100.0,noband,0
19900612,X423,WARDS,36894,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,2,TABLOID,CANADIAN,1910.0,30.0,51.0,0.3,16.0,70.0,0.8125,20.0,0.0,2250.0,58.8,41.2,0.0,0.0,1.5,0.6,30.0,35.0,103.3,100.0,noband,0
19900612,X414,WARDS,36894,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,YES,LINE,YES,Motter94,824,9,TABLOID,CANADIAN,1910.0,30.0,51.0,0.33299999999999996,16.0,76.0,0.875,25.0,19.1,2250.0,42.7,38.2,3.0,0.0,1.2,0.5,30.0,35.0,103.3,100.0,noband,0
19900615,X84,WARDS,36057,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,9,TABLOID,CANADIAN,1910.0,30.0,58.0,0.467,15.0,98.0,0.75,30.0,0.0,2300.0,58.8,41.2,6.0,0.0,2.25,1.0,30.0,35.0,100.0,100.0,noband,0
19900615,X96,WARDS,36057,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,2,TABLOID,CANADIAN,1910.0,30.0,58.0,0.467,15.0,96.0,0.75,30.0,0.0,2300.0,58.8,41.2,6.0,0.0,3.0,0.75,30.0,35.0,100.0,100.0,noband,0
19900606,G407,CHILDWORLD,36024,YES,KEY,YES,BENTON,GALLATIN,COATED,UNCOATED,NO,LINE,NO,WoodHoe70,815,9,TABLOID,CANADIAN,1910.0,52.5,54.0,0.433,16.3,90.0,0.75,38.0,0.0,1800.0,62.5,38.5,0.0,0.0,2.9,1.1,33.0,35.0,100.0,100.0,noband,0
19900606,G150,CHILDWORLD,36024,YES,KEY,YES,BENTON,GALLATIN,COATED,UNCOATED,NO,LINE,NO,WoodHoe70,815,2,TABLOID,CANADIAN,1910.0,55.5,54.0,0.233,15.0,82.0,0.75,38.0,0.0,1800.0,58.8,41.2,0.0,0.0,2.0,1.0,33.0,35.0,100.0,100.0,noband,0
19900606,X777,TVGUIDE,25424,YES,KeY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,Motter94,821,2,TABLOID,NorthUS,?,40.0,54.0,?,14.6,85.0,?,20.0,21.7,1850.0,43.5,34.8,0.0,0.0,2.5,0.8,40.0,?,?,100.0,noband,5
19900614,B6,DOWNS,34397,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,1,CATALOG,mideuropean,1910.0,50.0,53.0,0.3,16.0,65.0,0.75,?,15.8,1300.0,49.5,34.7,0.0,0.0,2.5,1.0,28.0,35.0,93.5,100.0,noband,1
19900614,F85,DOWNS,34397,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,6,CATALOG,mideuropean,1910.0,50.0,53.0,0.3,16.5,90.0,0.75,?,11.3,1300.0,51.5,37.1,0.0,0.0,2.5,0.7,28.0,35.0,100.0,100.0,noband,1
19900621,I301,GLOBAL,36846,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,COVER,NO,LINE,YES,Albert70,802,7,CATALOG,NorthUS,1910.0,50.0,59.0,0.36700000000000005,13.0,92.0,0.625,49.0,0.0,1300.0,58.8,41.2,0.0,0.0,3.0,1.1,40.0,35.0,100.0,100.0,band,0
19900622,F135,CASUALLIVING,38025,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,815,9,CATALOG,NorthUS,1910.0,57.5,55.0,0.33299999999999996,14.0,86.0,0.75,30.0,13.0,1700.0,50.0,37.0,0.0,0.0,2.9,0.9,34.0,35.0,100.0,100.0,noband,0
19900622,T178,CASUALLIVING,38025,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,815,2,CATALOG,NorthUS,1910.0,55.0,55.0,0.3,13.0,86.0,0.75,28.0,13.7,1700.0,49.0,37.3,0.0,0.0,3.0,0.8,34.0,35.0,100.0,100.0,noband,0
19900611,F257,CAMPINGWORLD,36874,?,KeY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,9,CATALOG,CANADIAN,?,?,60.0,?,15.5,80.0,?,30.0,13.0,1750.0,54.3,32.6,0.0,0.0,2.75,1.0,33.0,?,?,100.0,noband,7
19900611,F170,CAMPINGWORLD,37874,?,KeY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,2,CATALOG,CANADIAN,?,?,60.0,?,15.0,78.0,0.625,34.0,15.0,1750.0,50.0,35.0,0.0,0.0,2.5,1.0,33.0,?,?,100.0,noband,6
19900622,F77,CHILDCRAFT,36911,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,COVER,NO,LINE,NO,Motter70,813,6,CATALOG,NorthUS,1910.0,50.0,59.0,0.4,15.0,90.0,0.75,?,0.0,1500.0,58.8,41.2,0.0,0.0,2.5,1.0,40.0,35.0,100.0,100.0,band,1
19900626,X95,TVGUIDE,25427,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,7,TABLOID,NorthUS,1910.0,55.0,49.0,0.233,15.6,80.0,1.0,30.0,35.8,1950.0,41.7,22.5,1.0,0.0,2.7,1.0,40.0,37.0,100.0,100.0,band,0
19900625,M254,OLDVILLAGESHOP,34092,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,815,2,CATALOG,?,1910.0,65.0,49.0,0.33299999999999996,13.5,82.0,0.625,30.0,0.0,1350.0,68.2,31.8,1.0,0.0,2.5,1.0,38.0,37.0,103.2,100.0,band,1
19900622,I347,GLOBALEQUP,36846,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1910.0,65.0,65.0,0.4,14.0,100.0,0.75,40.0,7.0,1200.0,58.1,34.9,0.0,0.0,2.5,1.0,40.0,35.0,100.0,100.0,band,0
19900625,X116,WARDS,36058,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,?,Motter94,824,6,TABLOID,CANADIAN,1911.0,50.0,58.0,0.3,16.0,?,0.875,24.0,0.0,2200.0,58.8,41.2,0.0,0.0,1.2,0.6,30.0,42.0,93.75,100.0,noband,2
19900625,M45,OLDVILLAGESHOP,34092,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,815,9,CATALOG,?,1910.0,65.0,58.0,0.4,15.0,74.0,0.625,32.0,0.0,1800.0,57.5,42.5,1.0,0.0,2.5,1.0,38.0,37.0,103.2,100.0,band,1
19900625,X273,WARDS,36058,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,?,Motter94,824,2,TABLOID,CANADIAN,1911.0,50.0,58.0,0.33299999999999996,15.5,75.0,0.8125,24.0,0.0,2200.0,58.8,41.2,0.0,0.0,1.5,0.6,30.0,42.0,100.0,100.0,noband,1
19900702,J6,YIELDHOUSE,34367,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,9,TABLOID,NorthUS,1911.0,62.5,47.0,0.16699999999999998,17.0,75.0,0.75,30.0,14.3,1700.0,47.6,38.1,0.0,0.0,3.0,0.5,40.0,40.0,96.9,100.0,band,0
19900706,X135,AMES,34583,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,9,TABLOID,CANADIAN,1911.0,40.0,47.0,0.2,15.0,75.0,0.75,25.0,0.0,2100.0,61.1,38.9,0.0,0.0,2.4,1.1,33.0,40.0,96.9,100.0,noband,0
19900705,X151,TVGUIDE,25428,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821,2,TABLOID,NorthUS,1911.0,45.0,47.0,0.2,14.0,80.0,0.75,20.0,18.0,1800.0,45.0,37.0,0.0,0.0,2.5,0.8,40.0,40.0,96.9,100.0,noband,0
19900330,X750,GUIDEPOSTS,23040,YES,KeY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,7,TABLOID,?,?,50.0,59.0,0.33299999999999996,14.5,71.0,0.625,20.0,11.1,1650.0,55.5,33.3,0.0,0.0,2.5,1.0,40.0,?,?,100.0,band,4
19900707,T245,MASSEY,36784,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,815,2,CATALOG,NorthUS,1910.0,60.0,58.0,0.33299999999999996,15.1,93.0,1.0,25.0,0.0,1650.0,56.1,33.9,0.0,0.0,2.5,1.0,40.0,35.0,100.0,100.0,band,0
19900708,F374,MASSEY,36784,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,815,2,CATALOG,NorthUS,1910.0,50.0,58.0,0.36700000000000005,13.5,100.0,0.75,35.0,0.0,1750.0,55.5,44.5,3.0,0.0,2.7,0.5,40.0,35.0,100.0,100.0,band,0
19900710,B181,MODMAT,47104,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Albert70,802,2,CATALOG,NorthUS,1910.0,40.0,56.0,0.3,16.5,80.0,?,45.0,20.3,1400.0,44.2,35.5,0.0,0.0,3.0,0.6,40.0,35.0,100.0,100.0,noband,1
